plugin_id,plugin_type,plugin_name,plugin_status,actionability_state,recommendation_count,actionable_via_discovery,reason_code,reason_code_detail,recommended_next_step,next_step_lane_id,expected_post_state,finding_count,finding_kind_preview,plugin_summary
analysis_tda_persistent_homology,analysis,Tda Persistent Homology,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,tda_persistent_homology,REUSED from baseline_freshman_20260219b
analysis_template_drift_two_sample,analysis,Template Drift Two Sample,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_tensor_cp_parafac_decomp_v1,analysis,Tensor CP PARAFAC Decomposition,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_term_burst_kleinberg,analysis,Term Burst Kleinberg,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_time_series_analysis_auto,analysis,Time Series Auto,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,time_series_auto,REUSED from baseline_freshman_20260219b
analysis_topic_model_lda,analysis,Topic Model Lda,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_topographic_angle_dynamics,analysis,Topographic Angle Dynamics,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,topographic_angle_dynamics,REUSED from baseline_freshman_20260219b
analysis_topographic_similarity_angle_projection,analysis,Topographic Similarity Angle Projection,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,topographic_similarity,REUSED from baseline_freshman_20260219b
analysis_topographic_tanova_permutation,analysis,Topographic Tanova Permutation,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,6,topographic_tanova_permutation,REUSED from baseline_freshman_20260219b
analysis_traceability_manifest_v2,analysis,Traceability Manifest v2,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,traceability_manifest,REUSED from baseline_freshman_20260219b
analysis_transfer_entropy_directional,analysis,Transfer Entropy Directional,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_ttests_auto,analysis,Ttests Auto,ok,explained_non_actionable,0,False,NO_SIGNIFICANT_EFFECT,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_two_sample_categorical_chi2,analysis,Two Sample Categorical Chi2,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,14,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_two_sample_numeric_ad,analysis,Two Sample Numeric Ad,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_two_sample_numeric_ks,analysis,Two Sample Numeric Ks,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_two_sample_numeric_mann_whitney,analysis,Two Sample Numeric Mann Whitney,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_upload_linkage,analysis,Upload to Revenue Linkage Analysis,ok,actionable,1,True,,,,already_actionable,actionable,1,upload_bkrvnu_linkage,REUSED from baseline_freshman_20260219b
analysis_user_host_savings,analysis,User/Host Savings,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_variant_differential,analysis,Variant Differential,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_waterfall_summary_v2,analysis,Waterfall Summary v2,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_wild_binary_segmentation_v1,analysis,analysis_wild_binary_segmentation_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_zero_inflated_count_model_v1,analysis,analysis_zero_inflated_count_model_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
causal_recommendations_v1,analysis,Causal Recommendations v1,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,recommendation,REUSED from baseline_freshman_20260219b
changepoint_detection_v1,analysis,Changepoint Detection v1,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,changepoint,REUSED from baseline_freshman_20260219b
llm_prompt_builder,llm,LLM Prompt Builder,ok,explained_non_actionable,0,False,REPORT_SNAPSHOT_OMISSION,,Plugin executed but is missing from report.plugins snapshot; include it in report serialization.,report_snapshot_serialization,explained_non_actionable,0,,REUSED from baseline_freshman_20260219b
llm_text2sql_local_generate_v1,llm,Local Text2SQL Pack Generator (v1),ok,explained_non_actionable,0,False,REPORT_SNAPSHOT_OMISSION,,Plugin executed but is missing from report.plugins snapshot; include it in report serialization.,report_snapshot_serialization,explained_non_actionable,0,,REUSED from baseline_freshman_20260219b
planner_basic,planner,Planner Basic,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,110,plan,REUSED from baseline_freshman_20260219b
process_mining_conformance_v1,analysis,Process Mining Conformance v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
process_mining_discovery_v1,analysis,Process Mining Discovery v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
profile_basic,profile,Profile Basic,ok,explained_non_actionable,0,False,NO_FINDINGS,,"Review downstream plugin outputs for action decisions: analysis_association_rules_apriori_v1, analysis_biclustering_cheng_church_v1, analysis_constrained_clustering_cop_kmeans_v1, analysis_cur_decomposition_explain_v1, analysis_density_clustering_hdbscan_v1, ...",downstream_review_contract,explained_non_actionable,0,,REUSED from baseline_freshman_20260219b
profile_eventlog,profile,Profile Eventlog,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,39,role_inference;role_confidence_low,REUSED from baseline_freshman_20260219b
report_bundle,report,Report Bundle,ok,explained_non_actionable,0,False,REPORT_SNAPSHOT_OMISSION,,Plugin executed but is missing from report.plugins snapshot; include it in report serialization.,report_snapshot_serialization,explained_non_actionable,0,,Report generated; indexed 2716 vectors
report_decision_bundle_v2,report,Decision Report Bundle v2,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,2,modeled_field_gaps;report_bundle_v2,Decision report bundle generated (modeled gaps noted)
report_payout_report_v1,report,Payout Report (Batch/Multi-Input),ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,payout_report,Generated payout report artifacts
report_plain_english_v1,report,Plain-English Report (v1),ok,explained_non_actionable,0,False,REPORT_SNAPSHOT_OMISSION,,Plugin executed but is missing from report.plugins snapshot; include it in report serialization.,report_snapshot_serialization,explained_non_actionable,0,,Wrote plain_report.md
report_slide_kit_emitter_v2,report,Slide Kit Emitter v2,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,slide_kit_summary,Slide kit tables emitted
transform_normalize_mixed,transform,Normalize Mixed Types,ok,explained_non_actionable,0,False,NO_FINDINGS,,"Review downstream plugin outputs for action decisions: analysis_association_rules_apriori_v1, analysis_biclustering_cheng_church_v1, analysis_burst_modeling_hawkes_v1, analysis_close_cycle_change_point_v1, analysis_constrained_clustering_cop_kmeans_v1, ...",downstream_review_contract,explained_non_actionable,0,,REUSED from baseline_freshman_20260219b
transform_sql_intents_pack_v1,transform,SQL Intents Pack (v1),ok,explained_non_actionable,0,False,SQL_ASSIST_READY,,Review downstream plugin outputs for action decisions: transform_sqlpack_materialize_v1.,downstream_review_contract,explained_non_actionable,2,sql_intents_pack;sql_pack_bootstrap,Wrote 4 SQL intent(s) and bootstrap SQL pack (6 queries)
transform_sqlpack_materialize_v1,transform,SQL Pack Materializer (v1),ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,sqlpack_materialized,Materialized 6 table(s)
transform_template,transform,Template Transformer,na,explained_non_actionable,0,False,PREREQUISITE_UNMET,,Confirm whether this plugin should have downstream consumers or remain standalone.,standalone_or_downstream_decision,explained_non_actionable,1,template_not_configured,Template mapping not applicable (template_id not set)
